"Step","active-1","sunny-durian-3 - active-1__MIN","sunny-durian-3 - active-1__MAX"
"4876096","3","3","3"
"4876273","2","2","2"
"4876617","3","3","3"
"4876638","5","5","5"
"4877119","3","3","3"
"4879191","2","2","2"
"4879653","3","3","3"
"4881439","4","4","4"
"4882044","3","3","3"
"4883163","3","3","3"
"4883371","2","2","2"
"4884374","5","5","5"
"4885815","5","5","5"
"4886032","1","1","1"
"4887088","1","1","1"
"4887700","1","1","1"
"4888287","6","6","6"
"4888304","3","3","3"
"4891911","4","4","4"
"4892370","4","4","4"
"4892658","1","1","1"
"4892828","3","3","3"
"4893845","5","5","5"
"4894110","3","3","3"
"4894128","3","3","3"
"4894329","2","2","2"
"4894736","2","2","2"
"4895598","3","3","3"
"4896691","3","3","3"
"4897026","3","3","3"
"4897710","2","2","2"
"4898837","2","2","2"
"4900739","4","4","4"
"4902296","2","2","2"
"4903403","1","1","1"
"4905185","2","2","2"
"4905355","3","3","3"
"4905545","3","3","3"
"4907141","4","4","4"
"4909646","3","3","3"
"4910383","3","3","3"
"4910447","3","3","3"
"4915129","3","3","3"
"4916262","3","3","3"
"4916957","3","3","3"
"4917188","2","2","2"
"4918097","3","3","3"
"4918338","4","4","4"
"4919370","3","3","3"
"4919533","3","3","3"
"4921012","3","3","3"
"4921194","2","2","2"
"4923813","3","3","3"
"4925463","2","2","2"
"4928805","2","2","2"
"4929374","3","3","3"
"4931704","3","3","3"
"4931898","3","3","3"
"4933234","1","1","1"
"4933833","3","3","3"
"4934872","3","3","3"
"4934973","3","3","3"
"4936169","1","1","1"
"4936425","3","3","3"
"4937758","4","4","4"
"4938261","3","3","3"
"4938393","4","4","4"
"4939721","4","4","4"
"4941160","2","2","2"
"4942656","4","4","4"
"4942663","3","3","3"
"4943050","2","2","2"
"4943391","2","2","2"
"4944809","3","3","3"
"4946078","3","3","3"
"4946792","4","4","4"
"4947418","4","4","4"
"4948220","3","3","3"
"4948704","4","4","4"
"4951179","4","4","4"
"4953353","2","2","2"
"4955933","3","3","3"
"4956096","4","4","4"
"4956115","3","3","3"
"4956643","4","4","4"
"4957089","2","2","2"
"4957262","3","3","3"
"4958892","3","3","3"
"4959206","3","3","3"
"4960107","3","3","3"
"4962334","3","3","3"
"4965258","3","3","3"
"4966114","3","3","3"
"4966701","4","4","4"
"4966759","4","4","4"
"4967284","4","4","4"
"4967305","3","3","3"
"4969120","3","3","3"
"4971471","3","3","3"
"4973370","4","4","4"
"4975366","3","3","3"
"4975772","4","4","4"
"4976757","3","3","3"
"4976873","2","2","2"
"4977253","2","2","2"
"4977784","3","3","3"
"4978190","2","2","2"
"4979100","3","3","3"
"4979558","3","3","3"
"4980200","2","2","2"
"4980535","3","3","3"
"4981766","2","2","2"
"4984170","4","4","4"
"4984523","4","4","4"
"4984902","4","4","4"
"4984931","3","3","3"
"4985056","3","3","3"
"4985382","4","4","4"
"4986132","3","3","3"
"4987451","3","3","3"
"4988129","3","3","3"
"4992521","3","3","3"
"4992524","4","4","4"
"4992643","4","4","4"
"4994592","2","2","2"
"5000797","10","10","10"
"5002764","8","8","8"
"5004102","15","15","15"
"5004505","8","8","8"
"5004583","11","11","11"
"5006023","11","11","11"
"5006470","7","7","7"
"5007385","6","6","6"
"5009971","9","9","9"
"5011420","7","7","7"
"5012504","5","5","5"
"5013909","9","9","9"
"5014259","11","11","11"
"5014283","12","12","12"
"5014863","14","14","14"
"5015069","4","4","4"
"5015734","5","5","5"
"5016438","9","9","9"
"5016755","3","3","3"
"5017393","13","13","13"
"5020634","8","8","8"
"5022313","7","7","7"
"5022751","9","9","9"
"5022784","9","9","9"
"5023352","14","14","14"
"5025228","9","9","9"
"5025848","12","12","12"
"5026824","10","10","10"
"5027490","14","14","14"
"5030004","9","9","9"
"5030031","10","10","10"
"5030446","9","9","9"
"5034022","8","8","8"
"5034077","13","13","13"
"5036002","3","3","3"
"5036773","9","9","9"
"5037303","11","11","11"
"5037859","10","10","10"
"5039512","8","8","8"
"5039524","8","8","8"
"5040448","7","7","7"
"5040456","12","12","12"
"5043048","8","8","8"
"5043540","10","10","10"
"5044897","11","11","11"
"5045998","13","13","13"
"5048541","11","11","11"
"5052217","9","9","9"
"5053065","9","9","9"
"5054093","11","11","11"
"5054299","11","11","11"
"5054771","8","8","8"
"5054901","9","9","9"
"5055052","9","9","9"
"5056314","9","9","9"
"5056391","4","4","4"
"5056437","6","6","6"
"5056965","11","11","11"
"5058603","4","4","4"
"5059118","5","5","5"
"5059402","11","11","11"
"5060354","18","18","18"
"5060602","12","12","12"
"5061403","15","15","15"
"5061514","10","10","10"
"5061950","11","11","11"
"5066318","13","13","13"
"5067720","11","11","11"
"5068136","9","9","9"
"5068549","12","12","12"
"5069357","11","11","11"
"5070613","8","8","8"
"5071181","10","10","10"
"5071397","12","12","12"
"5073350","14","14","14"
"5073795","9","9","9"
"5073846","6","6","6"
"5074032","9","9","9"
"5074073","12","12","12"
"5074720","11","11","11"
"5075292","14","14","14"
"5075559","10","10","10"
"5076402","10","10","10"
"5077312","7","7","7"
"5078185","8","8","8"
"5080873","10","10","10"
"5081698","11","11","11"
"5082128","10","10","10"
"5082562","11","11","11"
"5083661","8","8","8"
"5083912","13","13","13"
"5086123","11","11","11"
"5090413","5","5","5"
"5090651","6","6","6"
"5093537","4","4","4"
"5093676","11","11","11"
"5098022","11","11","11"
"5100055","6","6","6"
"5100105","3","3","3"
"5100423","7","7","7"
"5104199","6","6","6"
"5107640","8","8","8"
"5109340","6","6","6"
"5109515","5","5","5"
"5111188","3","3","3"
"5111667","2","2","2"
"5112398","6","6","6"
"5112470","5","5","5"
"5113395","6","6","6"
"5114104","3","3","3"
"5115134","7","7","7"
"5115298","9","9","9"
"5115479","9","9","9"
"5115483","4","4","4"
"5116407","6","6","6"
"5118290","10","10","10"
"5118409","8","8","8"
"5120078","7","7","7"
"5120190","6","6","6"
"5122750","6","6","6"
"5124450","5","5","5"
"5125060","11","11","11"
"5125589","7","7","7"
"5125695","7","7","7"
"5126010","6","6","6"
"5126082","8","8","8"
"5127249","3","3","3"
"5127366","5","5","5"
"5127612","7","7","7"
"5127921","6","6","6"
"5128234","8","8","8"
"5128592","5","5","5"
"5128941","9","9","9"
"5129149","7","7","7"
"5129634","5","5","5"
"5129789","6","6","6"
"5130233","7","7","7"
"5130351","4","4","4"
"5130663","7","7","7"
"5133092","6","6","6"
"5133186","8","8","8"
"5133467","7","7","7"
"5135747","6","6","6"
"5138025","2","2","2"
"5138433","9","9","9"
"5139103","4","4","4"
"5139687","3","3","3"
"5141657","5","5","5"
"5142016","7","7","7"
"5142792","4","4","4"
"5143340","6","6","6"
"5143460","8","8","8"
"5143746","10","10","10"
"5143801","4","4","4"
"5146140","11","11","11"
"5147974","2","2","2"
"5148204","6","6","6"
"5148879","7","7","7"
"5149074","4","4","4"
"5149168","5","5","5"
"5151808","5","5","5"
"5152616","5","5","5"
"5154711","6","6","6"
"5154891","7","7","7"
"5155313","7","7","7"
"5156147","3","3","3"
"5156478","7","7","7"
"5157117","5","5","5"
"5158016","9","9","9"
"5159217","6","6","6"
"5159296","4","4","4"
"5159377","10","10","10"
"5159890","3","3","3"
"5162527","8","8","8"
"5167527","4","4","4"
"5167724","3","3","3"
"5170281","9","9","9"
"5171815","9","9","9"
"5173119","4","4","4"
"5173927","11","11","11"
"5175413","7","7","7"
"5176235","10","10","10"
"5178317","9","9","9"
"5180028","5","5","5"
"5181019","5","5","5"
"5181506","6","6","6"
"5182231","3","3","3"
"5182634","9","9","9"
"5182859","6","6","6"
"5185140","7","7","7"
"5186402","2","2","2"
"5188065","7","7","7"
"5189769","8","8","8"
"5190492","8","8","8"
"5191221","4","4","4"
"5191931","6","6","6"
"5195346","5","5","5"
"5195446","6","6","6"
"5195559","8","8","8"
"5195934","6","6","6"
"5196079","3","3","3"
"5196582","9","9","9"
"5197712","5","5","5"
"5200613","11","11","11"
"5203954","12","12","12"
"5204376","12","12","12"
"5206246","15","15","15"
"5207180","9","9","9"
"5207207","9","9","9"
"5207720","8","8","8"
"5212703","9","9","9"
"5212801","11","11","11"
"5212929","11","11","11"
"5215503","10","10","10"
"5215527","11","11","11"
"5218856","13","13","13"
"5219688","10","10","10"
"5224844","13","13","13"
"5224928","12","12","12"
"5224945","12","12","12"
"5226052","10","10","10"
"5226342","7","7","7"
"5228276","9","9","9"
"5229307","8","8","8"
"5231470","13","13","13"
"5233194","11","11","11"
"5233955","8","8","8"
"5235220","11","11","11"
"5236012","16","16","16"
"5236161","17","17","17"
"5237246","9","9","9"
"5237723","12","12","12"
"5238431","11","11","11"
"5239696","7","7","7"
"5242108","9","9","9"
"5243541","11","11","11"
"5245316","8","8","8"
"5245877","8","8","8"
"5246464","12","12","12"
"5246472","11","11","11"
"5247172","12","12","12"
"5247872","9","9","9"
"5249312","11","11","11"
"5249354","9","9","9"
"5249407","7","7","7"
"5249709","11","11","11"
"5251439","14","14","14"
"5251755","11","11","11"
"5253522","9","9","9"
"5255451","10","10","10"
"5256575","13","13","13"
"5257386","10","10","10"
"5257645","10","10","10"
"5258262","10","10","10"
"5258804","8","8","8"
"5259930","7","7","7"
"5260712","11","11","11"
"5263857","6","6","6"
"5264170","9","9","9"
"5264510","13","13","13"
"5264945","10","10","10"
"5266925","13","13","13"
"5268164","11","11","11"
"5268384","9","9","9"
"5269477","7","7","7"
"5269794","10","10","10"
"5271012","13","13","13"
"5271262","14","14","14"
"5271822","10","10","10"
"5271843","9","9","9"
"5272280","12","12","12"
"5272921","12","12","12"
"5274802","7","7","7"
"5281844","11","11","11"
"5282202","9","9","9"
"5282951","10","10","10"
"5284176","12","12","12"
"5285055","11","11","11"
"5285471","11","11","11"
"5286251","8","8","8"
"5288928","8","8","8"
"5288950","13","13","13"
"5289483","12","12","12"
"5290100","11","11","11"
"5292612","9","9","9"
"5294466","8","8","8"
"5296690","9","9","9"
"5296872","11","11","11"
"5298429","9","9","9"
"5300762","2","2","2"
"5301117","3","3","3"
"5303858","2","2","2"
"5305899","4","4","4"
"5306123","1","1","1"
"5307131","1","1","1"
"5308876","2","2","2"
"5308910","3","3","3"
"5312409","2","2","2"
"5313328","4","4","4"
"5313431","2","2","2"
"5314877","1","1","1"
"5315576","1","1","1"
"5316438","4","4","4"
"5316534","1","1","1"
"5316639","4","4","4"
"5317050","3","3","3"
"5318225","4","4","4"
"5318328","3","3","3"
"5318688","5","5","5"
"5319450","4","4","4"
"5319790","2","2","2"
"5321462","3","3","3"
"5322165","2","2","2"
"5322339","1","1","1"
"5325415","3","3","3"
"5326126","1","1","1"
"5326795","4","4","4"
"5327404","3","3","3"
"5327604","3","3","3"
"5328558","3","3","3"
"5328614","3","3","3"
"5329867","5","5","5"
"5330410","2","2","2"
"5330877","2","2","2"
"5330962","3","3","3"
"5332410","2","2","2"
"5333939","3","3","3"
"5335650","3","3","3"
"5336079","2","2","2"
"5337355","3","3","3"
"5337900","4","4","4"
"5338258","2","2","2"
"5338467","2","2","2"
"5338734","2","2","2"
"5341234","3","3","3"
"5342267","3","3","3"
"5342604","4","4","4"
"5343269","2","2","2"
"5345922","4","4","4"
"5346249","3","3","3"
"5348167","3","3","3"
"5348547","4","4","4"
"5351880","4","4","4"
"5353533","2","2","2"
"5354506","1","1","1"
"5355537","4","4","4"
"5357695","4","4","4"
"5358012","3","3","3"
"5358465","5","5","5"
"5359811","4","4","4"
"5359863","3","3","3"
"5360959","3","3","3"
"5362635","3","3","3"
"5364654","3","3","3"
"5366741","3","3","3"
"5369706","2","2","2"
"5369779","2","2","2"
"5369792","4","4","4"
"5370260","4","4","4"
"5370602","4","4","4"
"5373331","3","3","3"
"5374174","3","3","3"
"5374899","1","1","1"
"5375606","3","3","3"
"5380990","2","2","2"
"5384878","3","3","3"
"5386723","1","1","1"
"5387714","3","3","3"
"5390244","3","3","3"
"5392536","3","3","3"
"5393096","4","4","4"
"5395264","4","4","4"
"5396033","4","4","4"
"5396845","3","3","3"
"5397912","3","3","3"
"5398254","1","1","1"
"5399518","2","2","2"
"5399830","2","2","2"
"5400231","2","2","2"
"5402459","5","5","5"
"5402767","4","4","4"
"5402955","6","6","6"
"5405737","7","7","7"
"5408717","3","3","3"
"5409693","4","4","4"
"5409829","4","4","4"
"5410355","4","4","4"
"5412302","5","5","5"
"5414400","6","6","6"
"5415021","3","3","3"
"5415768","3","3","3"
"5416210","3","3","3"
"5420498","4","4","4"
"5420851","5","5","5"
"5424909","5","5","5"
"5426397","6","6","6"
"5426416","5","5","5"
"5426506","5","5","5"
"5428858","5","5","5"
"5428921","5","5","5"
"5429032","7","7","7"
"5430419","5","5","5"
"5430663","3","3","3"
"5431126","5","5","5"
"5433631","6","6","6"
"5434946","6","6","6"
"5436321","6","6","6"
"5438013","6","6","6"
"5438182","6","6","6"
"5438195","3","3","3"
"5440152","5","5","5"
"5441268","4","4","4"
"5442956","5","5","5"
"5443125","2","2","2"
"5443237","2","2","2"
"5444984","3","3","3"
"5448010","5","5","5"
"5448861","6","6","6"
"5449056","5","5","5"
"5451211","5","5","5"
"5452152","5","5","5"
"5455195","6","6","6"
"5455345","6","6","6"
"5456361","6","6","6"
"5458480","4","4","4"
"5459204","5","5","5"
"5461542","7","7","7"
"5462030","4","4","4"
"5462069","4","4","4"
"5462998","5","5","5"
"5464122","3","3","3"
"5464251","5","5","5"
"5467563","4","4","4"
"5467635","3","3","3"
"5467952","6","6","6"
"5469055","6","6","6"
"5469144","4","4","4"
"5470589","4","4","4"
"5470842","4","4","4"
"5473681","5","5","5"
"5475638","4","4","4"
"5475718","6","6","6"
"5476044","6","6","6"
"5476767","4","4","4"
"5476826","4","4","4"
"5477237","4","4","4"
"5478630","3","3","3"
"5479410","5","5","5"
"5481516","3","3","3"
"5481559","6","6","6"
"5483931","3","3","3"
"5484082","4","4","4"
"5484559","4","4","4"
"5484599","4","4","4"
"5484976","6","6","6"
"5486057","6","6","6"
"5486681","5","5","5"
"5489211","5","5","5"
"5490532","6","6","6"
"5490731","3","3","3"
"5493062","5","5","5"
"5493144","5","5","5"
"5493547","6","6","6"
"5493745","7","7","7"
"5495392","4","4","4"
"5496506","4","4","4"
"5497147","7","7","7"
"5497274","7","7","7"
"5497568","5","5","5"
"5497936","5","5","5"
"5504022","7","7","7"
"5505274","8","8","8"
"5505520","6","6","6"
"5506602","6","6","6"
"5506905","6","6","6"
"5507717","8","8","8"
"5508221","8","8","8"
"5508647","4","4","4"
"5508901","9","9","9"
"5509521","7","7","7"
"5515310","5","5","5"
"5515632","8","8","8"
"5516910","6","6","6"
"5518835","7","7","7"
"5519223","3","3","3"
"5520902","7","7","7"
"5521576","9","9","9"
"5522933","8","8","8"
"5525671","4","4","4"
"5526114","7","7","7"
"5528039","4","4","4"
"5529180","4","4","4"
"5530358","6","6","6"
"5531607","4","4","4"
"5532206","9","9","9"
"5532959","5","5","5"
"5534389","11","11","11"
"5537578","5","5","5"
"5539970","4","4","4"
"5543480","7","7","7"
"5545815","5","5","5"
"5545928","9","9","9"
"5545954","5","5","5"
"5546343","4","4","4"
"5546976","7","7","7"
"5548074","7","7","7"
"5548423","8","8","8"
"5549426","5","5","5"
"5549689","4","4","4"
"5550184","6","6","6"
"5550767","6","6","6"
"5551319","8","8","8"
"5552117","6","6","6"
"5555253","8","8","8"
"5556127","3","3","3"
"5556298","4","4","4"
"5557333","9","9","9"
"5557812","6","6","6"
"5558140","6","6","6"
"5558707","2","2","2"
"5559124","4","4","4"
"5559919","6","6","6"
"5559933","6","6","6"
"5562864","6","6","6"
"5563564","3","3","3"
"5564969","5","5","5"
"5565579","6","6","6"
"5565678","2","2","2"
"5566705","3","3","3"
"5568321","6","6","6"
"5568754","9","9","9"
"5569610","4","4","4"
"5569703","4","4","4"
"5569755","7","7","7"
"5570267","4","4","4"
"5571713","5","5","5"
"5573598","5","5","5"
"5574214","3","3","3"
"5575203","5","5","5"
"5576960","9","9","9"
"5577525","9","9","9"
"5578755","6","6","6"
"5579138","8","8","8"
"5581734","4","4","4"
"5581849","9","9","9"
"5584079","7","7","7"
"5585073","9","9","9"
"5585371","3","3","3"
"5586290","4","4","4"
"5591984","6","6","6"
"5592243","7","7","7"
"5593396","7","7","7"
"5594012","7","7","7"
"5594131","5","5","5"
"5594762","2","2","2"
"5594817","2","2","2"
"5596607","6","6","6"
"5597017","5","5","5"
"5599063","7","7","7"
"5599234","5","5","5"
"5601086","10","10","10"
"5601135","10","10","10"
"5603446","14","14","14"
"5604537","14","14","14"
"5605127","11","11","11"
"5606647","12","12","12"
"5606695","15","15","15"
"5607257","8","8","8"
"5607445","13","13","13"
"5609613","15","15","15"
"5611761","12","12","12"
"5611775","18","18","18"
"5614027","9","9","9"
"5616373","8","8","8"
"5617412","16","16","16"
"5618314","13","13","13"
"5618751","13","13","13"
"5619178","11","11","11"
"5619269","15","15","15"
"5619507","11","11","11"
"5621928","9","9","9"
"5621930","15","15","15"
"5624926","17","17","17"
"5626314","13","13","13"
"5626789","12","12","12"
"5626885","14","14","14"
"5627417","10","10","10"
"5627496","20","20","20"
"5628140","15","15","15"
"5628230","9","9","9"
"5629010","16","16","16"
"5629131","15","15","15"
"5630931","11","11","11"
"5632149","11","11","11"
"5637435","10","10","10"
"5638701","16","16","16"
"5640028","16","16","16"
"5640567","16","16","16"
"5640652","15","15","15"
"5641034","14","14","14"
"5643148","13","13","13"
"5643653","12","12","12"
"5646659","15","15","15"
"5649358","9","9","9"
"5650054","10","10","10"
"5650891","11","11","11"
"5650898","6","6","6"
"5653724","10","10","10"
"5655740","14","14","14"
"5657366","12","12","12"
"5658026","13","13","13"
"5658740","16","16","16"
"5659776","14","14","14"
"5660381","16","16","16"
"5661988","12","12","12"
"5662204","18","18","18"
"5662219","13","13","13"
"5662531","15","15","15"
"5662864","14","14","14"
"5663681","12","12","12"
"5665805","13","13","13"
"5665975","13","13","13"
"5666087","9","9","9"
"5666389","10","10","10"
"5666654","16","16","16"
"5667094","7","7","7"
"5667389","7","7","7"
"5669820","8","8","8"
"5669970","15","15","15"
"5672136","11","11","11"
"5674665","10","10","10"
"5674671","14","14","14"
"5677461","12","12","12"
"5678469","14","14","14"
"5678539","15","15","15"
"5679350","14","14","14"
"5679796","14","14","14"
"5679822","12","12","12"
"5680797","13","13","13"
"5682345","10","10","10"
"5683040","13","13","13"
"5683083","8","8","8"
"5683563","13","13","13"
"5687991","12","12","12"
"5688186","13","13","13"
"5689197","20","20","20"
"5690337","13","13","13"
"5691381","13","13","13"
"5691466","10","10","10"
"5692946","12","12","12"
"5693116","17","17","17"
"5693429","9","9","9"
"5693674","16","16","16"
"5693701","13","13","13"
"5695455","17","17","17"
"5695665","14","14","14"
"5697661","11","11","11"
"5698501","12","12","12"
"5698790","12","12","12"
"5699016","15","15","15"
"5700650","5","5","5"
"5702810","6","6","6"
"5703596","8","8","8"
"5704490","7","7","7"
"5708240","6","6","6"
"5708507","5","5","5"
"5709609","8","8","8"
"5711498","9","9","9"
"5713461","9","9","9"
"5713912","6","6","6"
"5715818","10","10","10"
"5716420","6","6","6"
"5717355","7","7","7"
"5717760","7","7","7"
"5717975","6","6","6"
"5718493","7","7","7"
"5720735","5","5","5"
"5721351","8","8","8"
"5722002","9","9","9"
"5723097","5","5","5"
"5727295","9","9","9"
"5727331","5","5","5"
"5727529","5","5","5"
