"Step","ofb-final-steps2M-Seed1 - slice1:latency_per_packet","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","static-final-steps2M-Seed1 - slice1:latency_per_packet","static-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","static-final-steps2M-Seed1 - slice1:latency_per_packet__MAX"
"985250","2.4285714285714284","2.4285714285714284","2.4285714285714284","","","","","",""
"985310","","","","","","","0.25","0.25","0.25"
"985380","0","0","0","","","","","",""
"985400","0","0","0","","","","","",""
"985470","","","","","","","2.2857142857142856","2.2857142857142856","2.2857142857142856"
"985510","","","","","","","2.142857142857143","2.142857142857143","2.142857142857143"
"985520","","","","","","","3","3","3"
"985560","","","","","","","3","3","3"
"985630","","","","","","","2.5714285714285716","2.5714285714285716","2.5714285714285716"
"985640","0","0","0","","","","","",""
"985680","","","","","","","1.2857142857142858","1.2857142857142858","1.2857142857142858"
"985710","0","0","0","","","","","",""
"985800","0","0","0","","","","","",""
"985940","","","","","","","56.8","56.8","56.8"
"985980","","","","0","0","0","","",""
"986010","0","0","0","","","","23.7","23.7","23.7"
"986070","","","","0","0","0","","",""
"986100","","","","","","","0","0","0"
"986120","0","0","0","","","","","",""
"986160","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111","","",""
"986180","0","0","0","","","","","",""
"986220","","","","0","0","0","","",""
"986290","","","","0","0","0","","",""
"986340","","","","0","0","0","","",""
"986450","0","0","0","","","","","",""
"986460","","","","0.375","0.375","0.375","","",""
"986520","","","","","","","0","0","0"
"986530","0","0","0","","","","","",""
"986640","","","","","","","0","0","0"
"986700","","","","0","0","0","","",""
"986730","","","","0","0","0","","",""
"986740","","","","0","0","0","","",""
"986820","","","","","","","0","0","0"
"986850","","","","0.125","0.125","0.125","","",""
"986860","","","","0","0","0","","",""
"986870","","","","","","","0","0","0"
"986970","0","0","0","","","","","",""
"987000","","","","0.125","0.125","0.125","","",""
"987020","0","0","0","","","","","",""
"987170","","","","","","","0","0","0"
"987220","0","0","0","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285"
"987240","","","","","","","0","0","0"
"987350","","","","0","0","0","","",""
"987390","0","0","0","","","","","",""
"987420","0","0","0","","","","","",""
"987490","","","","","","","35.666666666666664","35.666666666666664","35.666666666666664"
"987500","0","0","0","","","","","",""
"987510","0.625","0.625","0.625","","","","","",""
"987520","0.625","0.625","0.625","","","","","",""
"987650","","","","","","","9","9","9"
"987680","0","0","0","","","","","",""
"987750","","","","0","0","0","","",""
"987800","","","","","","","0","0","0"
"987830","","","","0.2","0.2","0.2","","",""
"987980","","","","0","0","0","","",""
"988100","","","","0.125","0.125","0.125","","",""
"988250","20.555555555555557","20.555555555555557","20.555555555555557","","","","","",""
"988260","17.77777777777778","17.77777777777778","17.77777777777778","","","","","",""
"988330","0.5","0.5","0.5","","","","","",""
"988370","","","","","","","0","0","0"
"988400","","","","","","","0","0","0"
"988500","0.25","0.25","0.25","","","","","",""
"988510","","","","","","","0","0","0"
"988570","","","","0","0","0","","",""
"988590","","","","","","","0","0","0"
"988670","","","","","","","0","0","0"
"988790","","","","","","","0","0","0"
"988840","29","29","29","","","","","",""
"988870","","","","0","0","0","","",""
"988890","","","","","","","0","0","0"
"988960","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"989020","","","","","","","0","0","0"
"989170","","","","0","0","0","0","0","0"
"989230","","","","","","","0","0","0"
"989240","","","","","","","0","0","0"
"989330","","","","","","","0","0","0"
"989350","","","","","","","0","0","0"
"989410","","","","","","","0","0","0"
"989430","0","0","0","","","","","",""
"989440","","","","0","0","0","","",""
"989470","","","","","","","0","0","0"
"989780","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111","","",""
"989800","0","0","0","","","","","",""
"989850","","","","0","0","0","","",""
"989910","","","","0","0","0","","",""
"989980","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"990030","","","","0","0","0","","",""
"990150","","","","","","","26.9","26.9","26.9"
"990170","","","","0.4444444444444444","0.4444444444444444","0.4444444444444444","","",""
"990180","2.5714285714285716","2.5714285714285716","2.5714285714285716","0","0","0","","",""
"990220","","","","","","","2.875","2.875","2.875"
"990230","","","","","","","0","0","0"
"990400","","","","0","0","0","","",""
"990420","0.16666666666666666","0.16666666666666666","0.16666666666666666","","","","","",""
"990450","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"990510","","","","0","0","0","","",""
"990530","","","","0","0","0","","",""
"990710","","","","0","0","0","","",""
"990780","","","","0","0","0","0","0","0"
"990790","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","","",""
"990910","","","","0","0","0","0","0","0"
"990930","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"990960","","","","","","","0","0","0"
"991020","","","","0.625","0.625","0.625","","",""
"991030","8.714285714285714","8.714285714285714","8.714285714285714","","","","","",""
"991130","","","","","","","2","2","2"
"991150","","","","0","0","0","","",""
"991350","","","","0","0","0","","",""
"991450","","","","","","","37.8","37.8","37.8"
"991600","30.5","30.5","30.5","","","","","",""
"991610","","","","0","0","0","","",""
"991760","","","","0","0","0","","",""
"991810","41.142857142857146","41.142857142857146","41.142857142857146","","","","","",""
"991820","","","","0","0","0","","",""
"991850","","","","","","","0","0","0"
"991960","33.75","33.75","33.75","0.375","0.375","0.375","","",""
"992000","","","","","","","0","0","0"
"992010","","","","0","0","0","","",""
"992040","","","","","","","0","0","0"
"992100","52","52","52","","","","","",""
"992180","65.16666666666667","65.16666666666667","65.16666666666667","","","","","",""
"992200","","","","0","0","0","","",""
"992350","65.83333333333333","65.83333333333333","65.83333333333333","","","","","",""
"992400","65.85714285714286","65.85714285714286","65.85714285714286","","","","","",""
"992420","","","","0","0","0","","",""
"992440","","","","","","","0.42857142857142855","0.42857142857142855","0.42857142857142855"
"992460","","","","0","0","0","","",""
"992480","","","","","","","0.125","0.125","0.125"
"992490","59","59","59","","","","","",""
"992530","","","","0","0","0","","",""
"992560","","","","","","","0","0","0"
"992670","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"992710","","","","0","0","0","","",""
"992740","17.285714285714285","17.285714285714285","17.285714285714285","","","","","",""
"992820","3.7777777777777777","3.7777777777777777","3.7777777777777777","","","","","",""
"992930","","","","","","","18.142857142857142","18.142857142857142","18.142857142857142"
"993030","0","0","0","","","","","",""
"993060","","","","","","","17.571428571428573","17.571428571428573","17.571428571428573"
"993100","0","0","0","","","","","",""
"993160","","","","0.125","0.125","0.125","19.142857142857142","19.142857142857142","19.142857142857142"
"993200","0.2","0.2","0.2","","","","","",""
"993320","","","","","","","14.5","14.5","14.5"
"993330","","","","1","1","1","12.125","12.125","12.125"
"993390","0","0","0","","","","","",""
"993490","","","","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111"
"993500","","","","0","0","0","","",""
"993530","","","","0","0","0","","",""
"993540","0","0","0","","","","","",""
"993590","0","0","0","","","","","",""
"993620","","","","","","","0","0","0"
"993640","","","","0","0","0","","",""
"993660","","","","0.875","0.875","0.875","0","0","0"
"993720","","","","0","0","0","","",""
"993800","0","0","0","","","","","",""
"993900","","","","0","0","0","","",""
"993940","","","","0.625","0.625","0.625","","",""
"994020","","","","0","0","0","","",""
"994130","","","","","","","46.4","46.4","46.4"
"994140","","","","","","","49.6","49.6","49.6"
"994200","0","0","0","","","","","",""
"994230","0","0","0","","","","","",""
"994260","","","","","","","37.44444444444444","37.44444444444444","37.44444444444444"
"994390","0","0","0","","","","3.5","3.5","3.5"
"994410","","","","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"994430","0","0","0","","","","","",""
"994450","","","","0","0","0","","",""
"994460","0","0","0","","","","","",""
"994480","","","","0.5","0.5","0.5","","",""
"994640","","","","","","","0","0","0"
"994670","0","0","0","","","","","",""
"994730","0","0","0","","","","","",""
"994890","0","0","0","","","","","",""
"994910","","","","0","0","0","","",""
"994930","0","0","0","","","","","",""
"995040","0","0","0","","","","","",""
"995050","","","","","","","31","31","31"
"995080","","","","0","0","0","","",""
"995090","","","","0.6","0.6","0.6","","",""
"995240","0","0","0","","","","","",""
"995300","","","","","","","19.2","19.2","19.2"
"995310","","","","0","0","0","","",""
"995370","0","0","0","","","","","",""
"995390","","","","","","","7","7","7"
"995400","0","0","0","","","","","",""
"995480","0","0","0","","","","","",""
"995490","","","","0","0","0","","",""
"995530","","","","","","","16.166666666666668","16.166666666666668","16.166666666666668"
"995550","","","","","","","18","18","18"
"995560","0","0","0","","","","","",""
"995570","","","","0","0","0","","",""
"995590","","","","","","","22.833333333333332","22.833333333333332","22.833333333333332"
"995620","","","","0","0","0","","",""
"995640","0","0","0","0","0","0","","",""
"995670","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"995750","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","","",""
"995800","0","0","0","0.125","0.125","0.125","","",""
"995940","0","0","0","","","","","",""
"995950","","","","2.125","2.125","2.125","","",""
"996000","","","","","","","0","0","0"
"996010","","","","","","","0","0","0"
"996020","","","","0","0","0","","",""
"996050","","","","","","","0","0","0"
"996080","0","0","0","0","0","0","","",""
"996090","0","0","0","","","","","",""
"996120","","","","","","","0","0","0"
"996150","","","","0.5","0.5","0.5","","",""
"996250","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"996290","","","","0.42857142857142855","0.42857142857142855","0.42857142857142855","0","0","0"
"996300","0","0","0","","","","","",""
"996370","0","0","0","","","","","",""
"996420","","","","0","0","0","","",""
"996430","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222","","",""
"996460","","","","","","","0.25","0.25","0.25"
"996510","","","","0","0","0","","",""
"996580","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"996620","","","","","","","5.333333333333333","5.333333333333333","5.333333333333333"
"996630","0.125","0.125","0.125","","","","","",""
"996670","","","","0","0","0","","",""
"996730","0","0","0","","","","","",""
"996800","7.5","7.5","7.5","","","","","",""
"996880","16","16","16","","","","","",""
"996900","","","","0.5","0.5","0.5","","",""
"996960","","","","","","","60.55555555555556","60.55555555555556","60.55555555555556"
"996990","","","","","","","52","52","52"
"997000","20.833333333333332","20.833333333333332","20.833333333333332","","","","","",""
"997040","30.6","30.6","30.6","0","0","0","","",""
"997310","70","70","70","","","","","",""
"997440","","","","","","","0","0","0"
"997550","","","","","","","0","0","0"
"997570","","","","0.125","0.125","0.125","","",""
"997620","","","","0","0","0","","",""
"997670","","","","0","0","0","","",""
"997740","","","","","","","0.25","0.25","0.25"
"997780","","","","","","","0","0","0"
"997790","0","0","0","","","","0","0","0"
"997830","","","","0","0","0","","",""
"997850","0.16666666666666666","0.16666666666666666","0.16666666666666666","","","","","",""
"997860","","","","0","0","0","","",""
"997910","","","","0.125","0.125","0.125","","",""
"997920","0.3333333333333333","0.3333333333333333","0.3333333333333333","","","","","",""
"997990","0","0","0","","","","","",""
"998000","","","","","","","0.25","0.25","0.25"
"998010","","","","","","","0","0","0"
"998070","","","","0","0","0","","",""
"998290","0","0","0","","","","","",""
"998430","0","0","0","","","","","",""
"998440","0","0","0","","","","","",""
"998550","0","0","0","","","","","",""
"998690","0","0","0","","","","","",""
"998710","0","0","0","","","","","",""
"998800","","","","","","","0","0","0"
"998830","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111","","",""
"998900","0","0","0","","","","","",""
"998910","","","","0","0","0","","",""
"998940","0","0","0","","","","","",""
"998960","0","0","0","","","","","",""
"998990","0","0","0","","","","","",""
"999010","","","","0.125","0.125","0.125","","",""
"999040","0","0","0","","","","","",""
"999070","","","","0","0","0","","",""
"999140","","","","","","","1.4285714285714286","1.4285714285714286","1.4285714285714286"
"999170","0","0","0","","","","","",""
"999210","","","","0","0","0","","",""
"999260","","","","","","","10.5","10.5","10.5"
